X,Series0
0,1.06077098846436
0.0001220703125,-0.181226179003716
0.000244140625,-0.723305344581604
0.0003662109375,-0.498949855566025
0.00048828125,-1.02507436275482
0.0006103515625,-1.52597045898438
0.000732421875,-1.21555054187775
0.0008544921875,-0.776332139968872
0.0009765625,-0.845581412315369
0.0010986328125,-0.573716640472412
0.001220703125,0.0640413016080856
0.0013427734375,0.286292195320129
0.00146484375,0.32418829202652
0.0015869140625,0.643397152423859
0.001708984375,0.270368158817291
0.0018310546875,-0.151735112071037
0.001953125,-0.00942480564117432
0.0020751953125,-0.0831203907728195
0.002197265625,-0.766856968402863
0.0023193359375,-0.921422183513641
0.00244140625,-0.651386499404907
0.0025634765625,-0.559917807579041
0.002685546875,-0.418008506298065
0.0028076171875,0.261849224567413
0.0029296875,0.740017712116241
0.0030517578125,0.55248087644577
0.003173828125,0.367749124765396
0.0032958984375,0.21386331319809
0.00341796875,0.0921440795063972
0.0035400390625,0.328101217746735
0.003662109375,0.601388931274414
0.0037841796875,0.472113102674484
0.00390625,0.116500027477741
0.0040283203125,-0.0160946995019913
0.004150390625,-0.176713779568672
0.0042724609375,-0.405917167663574
0.00439453125,-0.524170815944672
0.0045166015625,-0.25634378194809
0.004638671875,-0.0741874352097511
0.0047607421875,-0.0357983522117138
0.0048828125,-0.0456386655569077
0.0050048828125,-0.0213438998907804
0.005126953125,-0.233478635549545
0.0052490234375,-0.544296383857727
0.00537109375,-0.572439610958099
0.0054931640625,-0.22464545071125
0.005615234375,-0.116797171533108
0.0057373046875,-0.104321375489235
0.005859375,0.322703897953033
0.0059814453125,0.663284003734589
0.006103515625,0.616842985153198
0.0062255859375,0.335295408964157
0.00634765625,0.366820216178894
0.0064697265625,0.395837962627411
0.006591796875,0.391372591257095
0.0067138671875,0.452558249235153
0.0068359375,0.686880588531494
0.0069580078125,0.227754071354866
0.007080078125,-0.147888287901878
0.0072021484375,-0.202346861362457
0.00732421875,0.13863867521286
0.0074462890625,0.428662449121475
0.007568359375,0.367659240961075
0.0076904296875,-0.252422511577606
0.0078125,-0.838120460510254
0.0079345703125,-0.90630692243576
0.008056640625,-1.10199666023254
0.0081787109375,-1.52504396438599
0.00830078125,-1.60427272319794
0.0084228515625,-1.00722575187683
0.008544921875,-0.716767013072968
0.0086669921875,-0.854409873485565
0.0087890625,-0.730679869651794
0.0089111328125,0.0328482054173946
0.009033203125,0.303372144699097
0.0091552734375,0.144141599535942
0.00927734375,0.499387145042419
0.0093994140625,0.943906307220459
0.009521484375,0.891698956489563
0.0096435546875,0.805375158786774
0.009765625,0.729267358779907
0.0098876953125,0.452257126569748
0.010009765625,0.0566659830510616
0.0101318359375,-0.190588310360909
0.01025390625,0.214940458536148
0.0103759765625,0.604172468185425
0.010498046875,0.698158979415894
0.0106201171875,0.601452529430389
0.0107421875,0.216089129447937
0.0108642578125,-0.445040106773376
0.010986328125,-0.602774024009705
0.0111083984375,-0.495093524456024
