X,Series0
0,-0.030975341796875
0.0001220703125,0.2606201171875
0.000244140625,-0.589141845703125
0.0003662109375,0.63323974609375
0.00048828125,0.802841186523438
0.0006103515625,-1.14913940429688
0.000732421875,0.27618408203125
0.0008544921875,0.641632080078125
0.0009765625,-0.48095703125
0.0010986328125,0.0203704833984375
0.001220703125,0.067138671875
0.0013427734375,-0.0113677978515625
0.00146484375,0.897064208984375
0.0015869140625,-0.255889892578125
0.001708984375,-0.661697387695313
0.0018310546875,0.590744018554688
0.001953125,0.034027099609375
0.0020751953125,-0.43121337890625
0.002197265625,0.200271606445313
0.0023193359375,0.358428955078125
0.00244140625,0.374984741210938
0.0025634765625,-0.468292236328125
0.002685546875,-0.530471801757813
0.0028076171875,0.471267700195313
0.0029296875,-0.0095367431640625
0.0030517578125,0.0440216064453125
0.003173828125,0.37322998046875
0.0032958984375,-0.358734130859375
0.00341796875,0.596084594726563
0.0035400390625,-0.0377655029296875
0.003662109375,-0.765228271484375
0.0037841796875,0.597381591796875
0.00390625,0.981674194335938
0.0040283203125,-0.207061767578125
0.004150390625,-0.578384399414063
0.0042724609375,0.745315551757813
0.00439453125,-0.0504302978515625
0.0045166015625,0.13336181640625
0.004638671875,0.146865844726563
0.0047607421875,-1.08016967773438
0.0048828125,0.233383178710938
0.0050048828125,1.03652954101563
0.005126953125,-0.156021118164063
0.0052490234375,-0.1373291015625
0.00537109375,0.132904052734375
0.0054931640625,0.4376220703125
0.005615234375,0.0667572021484375
0.0057373046875,-0.681838989257813
0.005859375,-0.167770385742188
0.0059814453125,1.199951171875
0.006103515625,-0.754623413085938
0.0062255859375,-0.391769409179688
0.00634765625,1.10702514648438
0.0064697265625,-0.502090454101563
0.006591796875,0.184249877929688
0.0067138671875,-0.03570556640625
0.0068359375,-0.591201782226563
0.0069580078125,0.780715942382813
0.007080078125,0.648117065429688
0.0072021484375,0.0348663330078125
0.00732421875,-0.674209594726563
0.0074462890625,-0.431671142578125
0.007568359375,1.11053466796875
0.0076904296875,-0.631332397460938
0.0078125,-0.597763061523438
0.0079345703125,1.82540893554688
0.008056640625,-0.014190673828125
0.0081787109375,-0.897216796875
0.00830078125,0.899124145507813
0.0084228515625,-0.63812255859375
0.008544921875,0.0055694580078125
0.0086669921875,0.806655883789063
0.0087890625,-0.775375366210938
0.0089111328125,-0.0460052490234375
0.009033203125,1.04103088378906
0.0091552734375,-0.3717041015625
0.00927734375,-0.239028930664063
0.0093994140625,0.176162719726563
0.009521484375,0.031280517578125
0.0096435546875,0.341567993164063
0.009765625,0.471572875976563
0.0098876953125,-0.171661376953125
0.010009765625,0.0591278076171875
0.0101318359375,-0.410079956054688
0.01025390625,0.028533935546875
0.0103759765625,-0.1239013671875
0.010498046875,-0.44281005859375
0.0106201171875,1.09939575195313
0.0107421875,0.244140625
0.0108642578125,-0.481796264648438
0.010986328125,0.299911499023438
0.0111083984375,-0.683212280273438
0.01123046875,0.365982055664063
0.0113525390625,0.633773803710938
0.011474609375,-0.710601806640625
0.0115966796875,-0.46661376953125
0.01171875,1.40083312988281
0.0118408203125,0.167007446289063
0.011962890625,-1.23565673828125
0.0120849609375,0.955123901367188
0.01220703125,0.382308959960938
0.0123291015625,-0.671539306640625
0.012451171875,0.4998779296875
0.0125732421875,0.297164916992188
0.0126953125,0.435714721679688
0.0128173828125,-0.396957397460938
0.012939453125,-0.901336669921875
0.0130615234375,0.355300903320313
0.01318359375,0.657424926757813
0.0133056640625,-0.10650634765625
0.013427734375,-0.0258636474609375
0.0135498046875,0.424270629882813
0.013671875,-0.370025634765625
0.0137939453125,1.04415893554688
0.013916015625,-0.577392578125
0.0140380859375,-0.854339599609375
0.01416015625,1.22413635253906
0.0142822265625,-0.096435546875
0.014404296875,-0.70587158203125
0.0145263671875,0.506515502929688
0.0146484375,0.205917358398438
0.0147705078125,0.221328735351563
0.014892578125,-0.991287231445313
0.0150146484375,0.2020263671875
0.01513671875,1.33636474609375
0.0152587890625,-0.743179321289063
0.015380859375,0.440750122070313
0.0155029296875,0.932846069335938
0.015625,-1.66946411132813
0.0157470703125,0.5010986328125
0.015869140625,0.377197265625
0.0159912109375,-1.43730163574219
0.01611328125,1.18148803710938
0.0162353515625,0.63079833984375
0.016357421875,-1.17759704589844
0.0164794921875,0.78338623046875
0.0166015625,0.0164794921875
0.0167236328125,-0.709686279296875
0.016845703125,0.327911376953125
0.0169677734375,-0.396728515625
0.01708984375,0.128173828125
0.0172119140625,0.728759765625
0.017333984375,-0.218658447265625
0.0174560546875,-0.03875732421875
0.017578125,-0.040130615234375
0.0177001953125,-0.305252075195313
0.017822265625,0.763778686523438
0.0179443359375,-0.211029052734375
0.01806640625,0.128021240234375
0.0181884765625,0.998001098632813
0.018310546875,-0.74920654296875
0.0184326171875,-0.0434112548828125
0.0185546875,-0.049591064453125
0.0186767578125,-0.977096557617188
0.018798828125,0.904541015625
0.0189208984375,0.930252075195313
0.01904296875,-0.916366577148438
0.0191650390625,-0.4217529296875
0.019287109375,1.11495971679688
0.0194091796875,-0.599517822265625
0.01953125,-0.61981201171875
0.0196533203125,0.658645629882813
0.019775390625,-0.428314208984375
0.0198974609375,-0.237350463867188
0.02001953125,0.450363159179688
0.0201416015625,0.02655029296875
0.020263671875,0.31646728515625
0.0203857421875,-0.1953125
0.0205078125,-0.244216918945313
0.0206298828125,0.71044921875
0.020751953125,0.24749755859375
0.0208740234375,-0.428543090820313
0.02099609375,0.4852294921875
0.0211181640625,-0.512313842773438
0.021240234375,-0.274658203125
0.0213623046875,1.09375
0.021484375,-1.01242065429688
0.0216064453125,0.112991333007813
0.021728515625,1.204833984375
0.0218505859375,-0.474853515625
0.02197265625,-0.404586791992188
0.0220947265625,0.33905029296875
0.022216796875,0.117721557617188
0.0223388671875,0.313262939453125
0.0224609375,-0.699691772460938
0.0225830078125,0.723342895507813
0.022705078125,-0.2197265625
0.0228271484375,-1.09626770019531
0.02294921875,1.50482177734375
0.0230712890625,0.509719848632813
0.023193359375,-1.66450500488281
0.0233154296875,1.15829467773438
0.0234375,0.261688232421875
0.0235595703125,-0.419464111328125
0.023681640625,0.807571411132813
0.0238037109375,-1.19148254394531
0.02392578125,-0.055694580078125
0.0240478515625,1.39533996582031
0.024169921875,-1.08871459960938
0.0242919921875,-0.475311279296875
0.0244140625,1.08360290527344
0.0245361328125,-0.214614868164063
0.024658203125,0.104217529296875
0.0247802734375,0.325088500976563
0.02490234375,-0.277557373046875
0.0250244140625,0.565948486328125
0.025146484375,-0.551528930664063
0.0252685546875,-0.341720581054688
0.025390625,0.772933959960938
0.0255126953125,-0.636138916015625
0.025634765625,0.631790161132813
0.0257568359375,0.6341552734375
0.02587890625,-1.1444091796875
0.0260009765625,0.740432739257813
0.026123046875,-0.0991058349609375
0.0262451171875,-0.420913696289063
0.0263671875,1.35093688964844
0.0264892578125,-0.1617431640625
0.026611328125,-1.39091491699219
0.0267333984375,0.810012817382813
0.02685546875,0.562286376953125
0.0269775390625,-1.33544921875
0.027099609375,1.22360229492188
0.0272216796875,1.03515625
0.02734375,-1.44638061523438
0.0274658203125,0.066986083984375
0.027587890625,0.787124633789063
0.0277099609375,-0.128021240234375
0.02783203125,-0.174331665039063
0.0279541015625,-0.360565185546875
0.028076171875,0.681686401367188
0.0281982421875,0.437850952148438
0.0283203125,-0.672988891601563
0.0284423828125,-0.072784423828125
0.028564453125,0.560150146484375
0.0286865234375,-0.8642578125
0.02880859375,1.18255615234375
0.0289306640625,0.707855224609375
0.029052734375,-1.50398254394531
0.0291748046875,0.714645385742188
0.029296875,0.369415283203125
0.0294189453125,-1.30439758300781
0.029541015625,-0.00091552734375
0.0296630859375,0.803070068359375
0.02978515625,0.545501708984375
0.0299072265625,-0.796279907226563
0.030029296875,-0.0823974609375
0.0301513671875,1.632080078125
0.0302734375,-0.860137939453125
0.0303955078125,-1.09848022460938
0.030517578125,1.59355163574219
0.0306396484375,0.18829345703125
0.03076171875,-0.808868408203125
0.0308837890625,0.713958740234375
0.031005859375,-0.772018432617188
0.0311279296875,0.551071166992188
0.03125,0.989532470703125
0.0313720703125,-1.56539916992188
0.031494140625,-0.117263793945313
0.0316162109375,1.51077270507813
0.03173828125,-0.267868041992188
0.0318603515625,-0.3106689453125
0.031982421875,0.053863525390625
0.0321044921875,-0.16387939453125
0.0322265625,0.347442626953125
0.0323486328125,-0.123977661132813
0.032470703125,-0.445938110351563
0.0325927734375,0.655364990234375
0.03271484375,0.0313568115234375
0.0328369140625,0.20294189453125
0.032958984375,0.136947631835938
0.0330810546875,-0.961837768554688
0.033203125,0.879745483398438
0.0333251953125,0.08697509765625
0.033447265625,-0.695648193359375
0.0335693359375,1.1279296875
0.03369140625,-0.280075073242188
0.0338134765625,-0.485687255859375
0.033935546875,0.819778442382813
0.0340576171875,-0.0218963623046875
0.0341796875,-0.82244873046875
0.0343017578125,0.98907470703125
0.034423828125,0.413970947265625
0.0345458984375,-0.746307373046875
0.03466796875,1.04751586914063
0.0347900390625,-0.0146484375
0.034912109375,-1.41082763671875
0.0350341796875,0.436859130859375
0.03515625,0.340042114257813
0.0352783203125,0.157623291015625
0.035400390625,-0.003662109375
0.0355224609375,-0.144500732421875
0.03564453125,0.819778442382813
0.0357666015625,0.203323364257813
0.035888671875,-0.736618041992188
0.0360107421875,0.0612640380859375
0.0361328125,0.2740478515625
0.0362548828125,-0.809173583984375
0.036376953125,1.29081726074219
0.0364990234375,0.005950927734375
0.03662109375,-1.1456298828125
0.0367431640625,0.973663330078125
0.036865234375,0.134506225585938
0.0369873046875,-0.577545166015625
0.037109375,0.477752685546875
0.0372314453125,0.461502075195313
0.037353515625,0.712661743164063
0.0374755859375,-0.8367919921875
0.03759765625,-0.464553833007813
0.0377197265625,0.23345947265625
0.037841796875,-0.973358154296875
0.0379638671875,0.463409423828125
0.0380859375,1.10389709472656
0.0382080078125,-0.551528930664063
0.038330078125,0.343704223632813
0.0384521484375,0.39306640625
0.03857421875,-1.33033752441406
0.0386962890625,0.44525146484375
0.038818359375,0.864944458007813
0.0389404296875,-0.9832763671875
0.0390625,0.0319671630859375
0.0391845703125,0.604934692382813
0.039306640625,-0.545425415039063
0.0394287109375,0.0518798828125
0.03955078125,-0.0193023681640625
0.0396728515625,-0.311126708984375
0.039794921875,0.58929443359375
0.0399169921875,0.481338500976563
0.0400390625,0.016937255859375
0.0401611328125,-0.169448852539063
0.040283203125,-0.624542236328125
0.0404052734375,0.304183959960938
0.04052734375,-0.27313232421875
0.0406494140625,-0.469741821289063
0.040771484375,1.26899719238281
0.0408935546875,0.040283203125
0.041015625,-0.242462158203125
0.0411376953125,0.332870483398438
0.041259765625,-0.994186401367188
0.0413818359375,0.425033569335938
0.04150390625,0.77239990234375
0.0416259765625,-0.815887451171875
0.041748046875,-0.815048217773438
0.0418701171875,1.36627197265625
0.0419921875,0.540695190429688
0.0421142578125,-1.19674682617188
0.042236328125,0.622634887695313
0.0423583984375,0.24169921875
0.04248046875,-0.666656494140625
0.0426025390625,0.686798095703125
0.042724609375,0.128173828125
0.0428466796875,-0.0689697265625
0.04296875,0.0295257568359375
0.0430908203125,-0.304641723632813
0.043212890625,-0.0208282470703125
0.0433349609375,-0.0441741943359375
0.04345703125,-0.142974853515625
0.0435791015625,0.833892822265625
0.043701171875,0.255966186523438
0.0438232421875,-1.14891052246094
0.0439453125,0.810470581054688
0.0440673828125,0.134353637695313
0.044189453125,-0.779647827148438
0.0443115234375,0.441055297851563
0.04443359375,0.1141357421875
0.0445556640625,0.127105712890625
0.044677734375,0.101242065429688
0.0447998046875,-0.25299072265625
